frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
41,0.922822,36.550945,227.780075,7.002037,14.914614,233.646820,11.623117,-9.307648,232.678604,32.639297,-4.760755,213.538483,29.411358,19.483995,216.500000,15.120872,35.937229,222.636292,11.812283,24.197332,234.733459,23.046034,28.735174,224.509552,12.400721,45.329655,207.765259,-1.422498,41.774853,232.108093,8.010323,64.216827,217.175919,3.943176,63.163815,233.884506
42,0.950799,35.974380,227.722214,6.429140,14.794287,232.547592,11.509706,-9.371163,232.203629,32.697430,-4.724713,213.128494,28.350740,19.410578,215.027130,14.650097,36.802879,221.008652,10.881625,26.317524,236.837769,21.476393,29.565262,224.262070,13.095984,49.641720,214.914291,-2.825702,46.397270,232.082703,10.646522,71.487518,222.881821,1.630722,70.324478,234.322845
43,0.874167,36.048431,227.462326,6.306838,14.966921,232.315216,11.438235,-9.229276,232.160843,32.841652,-4.519912,213.302963,28.307169,19.426493,215.148575,14.398487,37.130604,220.948532,10.106858,26.609762,236.217255,21.581909,30.768616,224.866913,11.323562,53.145172,213.805695,-5.212174,44.799831,230.214172,9.899914,73.142372,222.931564,0.126725,69.720085,233.589172
44,0.781772,35.958988,227.102783,6.538791,14.963132,232.684799,12.008318,-9.486523,232.292816,33.075230,-4.359044,213.360229,28.177929,19.412146,214.817062,14.521433,37.371174,221.257370,10.117533,26.781755,235.643127,21.890781,30.937946,224.750488,11.650277,51.196098,213.805161,-4.712800,42.665218,227.822937,9.455270,73.739746,223.833054,-0.279909,69.683029,233.409134
45,1.370071,35.828125,228.131973,7.066656,14.574716,233.267990,12.001563,-9.265217,231.691055,33.174728,-4.821779,213.536057,28.818531,19.039427,215.598282,14.697916,36.776283,221.764267,11.203261,26.396492,234.686676,22.698093,30.212046,224.089890,11.709260,49.840061,211.746506,-3.842995,40.892593,228.216080,9.182855,69.048332,219.983414,3.640812,64.517815,231.247833
46,1.278342,35.266449,227.299454,6.917527,14.421332,233.748779,11.705534,-8.866194,231.637177,32.838406,-5.612151,213.028488,28.846540,18.260445,214.610550,14.817616,36.079895,217.933319,11.439146,27.074673,234.071503,22.825159,30.396948,223.259003,11.163573,47.902046,207.877487,-2.783915,39.321983,228.642578,6.889683,64.552086,218.462769,1.896829,58.905861,231.544998
47,1.598383,35.589478,226.673920,7.591855,14.122458,233.482147,12.005498,-9.417484,230.952606,33.000553,-6.107693,213.024506,28.482792,17.822454,214.848404,13.962209,35.821228,217.920990,12.746841,27.647808,234.725693,23.972391,30.818750,223.566757,11.051539,47.784534,208.907181,-2.060379,37.101227,226.546158,9.586034,62.638435,222.533905,2.947960,57.376747,227.190109
48,0.905433,35.795807,226.362503,6.755998,14.849524,232.481735,12.169769,-8.968828,231.886261,32.594707,-6.313060,213.298523,29.771032,16.670086,214.635193,14.467417,35.139503,218.382736,12.376232,29.249744,233.081696,24.061817,31.795938,222.204605,10.904551,45.234219,206.670471,-2.644207,39.261002,226.744812,7.077910,60.655785,215.212006,4.007256,59.640549,227.209412
49,1.474592,35.676308,227.794601,7.398138,15.152397,233.261993,12.262939,-9.025210,231.697952,32.490643,-6.142260,212.665497,30.386753,16.516008,215.023758,14.740358,34.650146,217.535065,13.036930,30.890032,232.288742,25.303400,32.411457,222.465637,13.959057,46.817741,208.339325,-2.990140,46.195740,225.931702,11.036479,65.210007,219.126526,8.095623,64.023476,228.203995
50,2.175752,34.172840,226.547272,6.945414,13.922863,233.152588,12.200279,-9.563087,231.791031,32.680725,-7.057219,212.292557,30.463276,15.734044,212.902832,14.991441,33.229023,211.317429,13.559384,31.330755,232.203110,26.191347,32.711311,221.466141,18.416443,45.512299,206.697495,-1.886282,50.968086,231.645401,11.413983,60.463371,210.903748,13.924759,60.155693,231.012970
