frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
51,-41.904285,3.329271,231.980392,-38.460484,1.842471,246.350143,-22.706076,-20.735342,235.721207,3.382906,-15.173217,203.305069,-0.288833,13.902058,200.295593,-25.291067,6.268209,206.550110,-23.420834,34.445408,238.225952,-5.656582,39.132263,215.767975,-26.888752,69.746307,216.561172,-56.387978,53.030872,236.985229,-41.522400,102.533134,219.671249,-53.288700,97.828789,245.356567
52,-42.434662,2.872662,232.311172,-39.220455,2.171920,246.147705,-22.995470,-20.851126,235.556992,3.209301,-14.941606,203.237228,-0.517304,13.693511,199.700241,-25.486065,6.199237,206.848267,-24.005798,34.487381,238.083557,-5.988338,39.541492,216.100418,-31.657795,67.376434,215.689072,-57.404419,52.569866,236.268250,-44.326164,101.885696,218.395966,-57.763294,96.044296,243.907349
53,-42.753979,2.447035,233.414124,-41.235626,2.716061,249.019348,-23.442791,-20.660082,235.613235,3.462325,-15.154921,203.669724,0.171825,13.571145,198.852234,-25.070524,6.361725,206.839981,-24.705492,34.495045,237.855209,-5.809132,39.350231,215.918854,-22.674635,72.303474,216.924149,-57.698067,53.642117,236.712585,-39.964626,104.195564,219.423050,-56.136814,97.501350,244.094559
54,-42.923256,2.658344,233.210037,-42.208836,3.140618,248.538773,-23.434372,-20.537897,235.618469,3.383709,-15.376583,203.654510,0.332916,13.361977,199.192932,-24.606762,6.503794,206.672089,-24.243946,34.741676,237.931763,-5.260470,39.376186,216.221146,-25.193594,70.425949,216.556564,-57.148167,53.290768,235.953033,-39.891811,101.388374,219.927383,-54.534504,95.330910,243.826248
55,-42.836891,3.008996,233.379898,-42.205193,2.973877,247.958221,-23.445160,-20.365610,235.725739,3.422243,-15.216490,203.481888,0.482101,13.597608,199.206543,-25.053705,6.764445,206.700150,-23.551060,35.496616,237.160934,-4.755817,39.568069,215.029236,-22.445292,70.250801,216.137619,-56.683411,53.391918,235.238937,-36.564301,103.823372,219.424500,-53.445858,96.381241,243.833633
56,-42.787106,3.135555,234.289474,-42.618290,2.695871,250.917831,-23.395885,-20.342312,236.652634,3.099415,-15.502995,204.118622,0.668852,13.745549,197.799591,-23.393045,7.908973,207.943420,-24.143747,36.446526,237.118484,-5.576385,40.113468,215.121490,-25.976877,73.925018,217.027145,-56.734070,54.978073,235.870560,-35.579590,103.911812,220.951553,-51.455677,98.660316,243.195709
57,-42.427055,2.839613,234.334686,-42.475128,2.567313,250.879303,-23.666462,-20.313183,236.603149,3.054720,-15.832557,204.006470,1.460462,13.655752,197.857605,-22.506748,8.470497,208.284576,-23.618248,36.799110,237.320358,-5.673568,40.361443,215.096619,-27.806631,72.669022,217.204620,-58.695972,59.882984,236.462311,-40.573242,102.817627,220.862198,-50.287926,98.124779,245.059082
58,-42.813538,2.466614,234.725220,-41.610275,2.665565,250.286102,-23.576302,-20.259205,236.568665,2.916717,-16.216713,204.012024,1.419462,13.512231,198.147247,-22.398972,8.514883,208.410233,-23.383434,36.825764,237.595383,-5.099453,40.503643,215.566147,-21.561010,76.817574,218.904587,-58.481480,60.530487,236.858429,-33.658463,107.989883,223.314224,-50.540993,99.703461,246.825577
59,-42.461926,2.787067,235.507812,-41.599152,2.988354,250.419235,-23.932459,-20.378029,236.438919,2.810840,-16.264570,204.161774,1.692447,13.117748,197.888123,-21.869446,8.428473,208.343948,-23.656670,37.162884,237.589676,-5.744391,40.509594,215.713974,-26.279310,73.446243,217.345535,-57.681561,60.869144,235.816727,-37.025375,102.610374,220.446487,-47.297180,98.850151,245.538361
60,-43.395393,2.163981,236.599991,-43.411640,2.177447,251.723465,-24.085093,-20.313265,236.751678,2.724698,-16.582073,204.456528,1.989988,12.798553,196.143723,-22.239428,8.249413,210.221283,-23.786736,37.301834,237.984604,-5.381567,40.305714,215.838364,-19.431408,76.816078,219.238495,-57.766449,60.542568,237.197388,-32.449463,109.451584,221.475830,-49.455368,101.514961,245.528687
61,-42.443901,2.341321,236.518158,-41.819012,1.874299,251.824829,-23.586319,-20.422987,236.698837,2.823142,-16.409315,204.268570,1.892040,12.774331,196.882629,-22.399204,8.519807,210.603531,-23.236042,37.530785,238.130829,-5.306802,40.730618,215.891556,-30.628611,68.872101,219.175919,-58.571060,60.143433,236.517883,-39.018097,102.714691,222.232452,-50.047508,98.059425,245.836609
62,-41.873894,2.495728,236.557678,-40.998886,2.681460,251.919296,-23.583103,-20.265112,236.658401,2.809563,-16.670458,204.256683,2.394156,12.761764,196.952560,-21.832232,8.954569,210.844498,-22.825974,37.505547,238.048508,-5.251492,40.687649,215.827148,-28.955160,73.890694,219.166641,-58.269382,60.325550,236.359772,-39.793812,102.368462,222.011261,-48.665009,97.678505,244.890472
63,-41.782017,2.803949,236.642349,-41.217918,3.076905,252.096771,-23.801491,-20.145374,236.781921,2.549053,-16.790081,204.125000,2.581264,12.855631,196.719711,-21.698681,8.665829,210.972977,-22.924444,38.762386,238.274841,-5.314401,41.224716,215.896347,-33.628891,69.049210,219.035446,-58.290958,60.487206,235.419876,-42.028671,104.334412,222.070602,-50.085381,100.619949,243.623581
64,-41.746555,4.333821,236.841003,-41.252808,2.695879,252.809052,-24.031481,-19.762487,237.168533,2.373504,-16.674034,204.395844,2.305953,13.242641,194.455780,-21.068319,8.734712,210.779205,-22.763834,39.223953,237.961365,-4.853383,42.064800,215.741272,-27.908997,75.354889,219.178207,-57.637638,60.627117,235.239029,-38.305008,102.146576,223.007278,-46.708744,99.181931,246.376831
65,-42.380478,3.239555,237.823975,-41.978638,3.401314,253.128632,-23.700266,-19.645401,237.382050,2.584179,-16.580893,204.446243,2.961495,13.277507,194.612274,-20.568592,8.622168,210.804779,-21.870388,40.207619,237.844925,-3.821071,41.872253,215.247360,-29.694668,73.940300,217.982071,-57.554520,61.129292,235.694855,-35.068943,102.751251,223.220993,-43.902016,99.371758,247.928574
