frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
54,0.418720,-0.993869,4.401948,0.508872,-0.994836,4.337877,0.612857,-1.379880,4.351639,1.152339,-1.271550,4.722758,1.273234,-0.773258,4.694625,1.132154,-0.769189,4.747158,0.554332,-0.687143,4.590643,0.864022,-0.527487,4.716679,0.636197,-0.059568,4.701692,0.136376,-0.409863,4.650047,0.656221,0.333794,4.407545,0.381108,-0.173372,4.576505
55,0.411950,-0.981273,4.394885,0.501656,-1.001412,4.337045,0.615674,-1.376869,4.353418,1.153190,-1.271693,4.723046,1.263995,-0.777952,4.697649,1.128232,-0.770482,4.748705,0.556369,-0.679903,4.589643,0.867336,-0.529737,4.717428,0.651380,-0.062667,4.699175,0.144015,-0.409902,4.644649,0.642758,0.301724,4.419663,0.337249,-0.203150,4.594626
56,0.414841,-0.970373,4.393802,0.488147,-1.003215,4.340414,0.615493,-1.377744,4.353278,1.147713,-1.276820,4.724920,1.260971,-0.795568,4.700350,1.127572,-0.763466,4.744493,0.558293,-0.686294,4.589656,0.871413,-0.540591,4.720572,0.646024,-0.078178,4.706773,0.147665,-0.408781,4.646341,0.641980,0.288443,4.433448,0.390641,-0.201339,4.585427
57,0.412279,-0.984632,4.397277,0.489174,-0.992709,4.343938,0.615608,-1.373780,4.352565,1.150946,-1.276073,4.725776,1.262388,-0.779052,4.700331,1.129588,-0.773200,4.750422,0.553770,-0.686828,4.588284,0.865190,-0.537644,4.719298,0.642039,-0.083172,4.708500,0.139437,-0.414270,4.651860,0.666090,0.340037,4.415033,0.439890,-0.155382,4.555769
58,0.410031,-0.990012,4.408302,0.499562,-0.998865,4.339084,0.613452,-1.368092,4.351262,1.153139,-1.277828,4.723145,1.258914,-0.795895,4.702150,1.126159,-0.770401,4.756289,0.552027,-0.671998,4.586371,0.858428,-0.520621,4.714118,0.643184,-0.064334,4.700480,0.136476,-0.406705,4.646938,0.659177,0.292847,4.432448,0.346188,-0.207044,4.574307
59,0.413648,-0.999358,4.408951,0.547159,-1.021724,4.329743,0.608599,-1.372433,4.351603,1.157078,-1.284757,4.729589,1.262896,-0.788962,4.704404,1.145484,-0.789772,4.747355,0.545797,-0.664423,4.585956,0.855540,-0.508604,4.720441,0.771466,-0.007987,4.641269,0.134073,-0.399639,4.641763,0.619947,0.229119,4.453424,0.298995,-0.223251,4.601777
60,0.412470,-0.992469,4.411815,0.498584,-0.993341,4.331053,0.613706,-1.362796,4.356061,1.152590,-1.276245,4.729116,1.265722,-0.796466,4.700554,1.139928,-0.793879,4.750064,0.545183,-0.670818,4.586584,0.845184,-0.506698,4.718329,0.621020,-0.037969,4.683469,0.137436,-0.409288,4.654600,0.600734,0.285041,4.393147,0.384281,-0.204800,4.580403
61,0.420865,-0.993431,4.413064,0.516707,-1.003959,4.315139,0.616121,-1.376106,4.357457,1.152906,-1.270213,4.724613,1.251375,-0.813168,4.699924,1.148202,-0.778806,4.748433,0.551175,-0.685508,4.585892,0.861954,-0.512238,4.712274,0.654024,-0.061720,4.692851,0.145496,-0.408948,4.654057,0.637821,0.302767,4.408719,0.341264,-0.229552,4.605226
62,0.409074,-0.984935,4.419437,0.518536,-1.065346,4.319960,0.617285,-1.388280,4.354021,1.154765,-1.261923,4.722237,1.272867,-0.789295,4.691824,1.145870,-0.768530,4.745059,0.551203,-0.681064,4.580635,0.852038,-0.507999,4.709270,0.746798,-0.031036,4.656759,0.140620,-0.420978,4.651021,0.626597,0.241230,4.441040,0.268466,-0.246200,4.614092
63,0.418921,-0.982402,4.419047,0.537860,-1.010956,4.323045,0.614262,-1.381347,4.354632,1.157556,-1.272673,4.725801,1.255475,-0.793778,4.702655,1.145737,-0.779769,4.746037,0.548964,-0.681923,4.579522,0.852812,-0.508400,4.708666,0.623976,-0.038598,4.682973,0.127183,-0.426103,4.649199,0.610865,0.265032,4.429131,0.334165,-0.209125,4.584124
64,0.415386,-0.997852,4.404680,0.490472,-1.007132,4.331236,0.618469,-1.372569,4.354385,1.154377,-1.272534,4.725057,1.270287,-0.803026,4.697716,1.141553,-0.772843,4.748600,0.545688,-0.686571,4.578653,0.856466,-0.514880,4.706827,0.633628,-0.076836,4.706363,0.135441,-0.420433,4.640297,0.597485,0.225291,4.449549,0.345923,-0.197300,4.575477
