frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
313,0.016260,0.056595,1.407704,0.020891,-0.109484,1.657191,0.060185,-0.351501,1.882125,0.331453,-0.387650,2.213781,0.334404,-0.102696,2.067548,0.173474,0.088893,1.219037,0.047641,0.126657,1.162720,0.087954,0.118262,0.889143,0.054753,0.119002,0.561910,0.019297,0.233583,0.997814,0.092621,0.493848,1.583270,0.024456,0.452534,1.549262
314,0.017663,0.067196,1.382664,0.015607,-0.091971,1.630489,0.052613,-0.346128,1.872707,0.329748,-0.385554,2.213745,0.328034,-0.100914,2.056481,0.173694,0.085864,1.227529,0.044612,0.132396,1.151161,0.085862,0.119376,0.891781,0.062881,0.146722,0.683448,0.018054,0.232242,0.984477,0.087376,0.489536,1.589777,0.018444,0.445637,1.556147
315,0.013423,0.063803,1.393804,0.014557,-0.098452,1.642144,0.055025,-0.348017,1.876547,0.325701,-0.382620,2.195713,0.326480,-0.100760,2.054102,0.169207,0.088143,1.212558,0.044125,0.129968,1.164634,0.085804,0.119748,0.894012,0.057287,0.124129,0.570062,0.024589,0.231084,0.974475,0.075218,0.555628,1.596867,-0.001446,0.509036,1.574996
316,0.004178,0.063770,1.402826,0.004564,-0.093848,1.641166,0.046777,-0.352888,1.879856,0.329493,-0.394346,2.217549,0.340001,-0.106474,2.099075,0.168297,0.088005,1.196536,0.038825,0.130204,1.172619,0.085186,0.120181,0.897611,0.058838,0.143803,0.667328,0.016285,0.236981,0.997434,0.077058,0.576856,1.616134,-0.008347,0.523107,1.571734
317,0.014665,0.089114,1.341757,0.013303,-0.081156,1.618148,0.052681,-0.349202,1.879920,0.328047,-0.391586,2.216126,0.335529,-0.106233,2.089955,0.165135,0.090734,1.185905,0.042556,0.129974,1.165715,0.087060,0.119209,0.896374,0.055826,0.121546,0.562908,0.018708,0.232682,0.991679,0.076949,0.601842,1.640992,-0.003214,0.519447,1.519905
318,0.014684,0.075978,1.368826,0.013859,-0.086800,1.627098,0.053718,-0.349015,1.880289,0.327502,-0.390429,2.203598,0.340033,-0.106700,2.104908,0.164008,0.090502,1.172166,0.044820,0.128962,1.165417,0.087036,0.118352,0.888510,0.057546,0.122942,0.575718,0.026358,0.234936,0.986165,0.087594,0.554843,1.544430,0.005221,0.519585,1.553588
319,0.010318,0.069441,1.386237,0.015841,-0.082193,1.621880,0.051396,-0.343863,1.874355,0.328478,-0.390974,2.210983,0.331571,-0.095570,2.070921,0.160732,0.093114,1.158468,0.039355,0.130529,1.167076,0.083396,0.119657,0.892273,0.058177,0.136157,0.641604,0.016898,0.240627,1.025882,0.079201,0.631783,1.703100,-0.006268,0.532322,1.548458
320,0.011685,0.069218,1.384455,0.019427,-0.093295,1.637013,0.056794,-0.350296,1.882821,0.325532,-0.393116,2.208892,0.336038,-0.107694,2.098935,0.163165,0.092459,1.175625,0.042392,0.130613,1.162292,0.084108,0.119904,0.884109,0.060217,0.145880,0.671291,0.023619,0.234480,0.988151,0.090049,0.615499,1.654656,0.011718,0.515607,1.505055
321,0.005167,0.064345,1.400474,0.013026,-0.089502,1.632107,0.053162,-0.350130,1.880868,0.330582,-0.395208,2.219471,0.338973,-0.113323,2.111870,0.165341,0.091348,1.179891,0.041431,0.130545,1.164525,0.084093,0.120086,0.886194,0.057067,0.125564,0.568718,0.024443,0.232169,0.983628,0.091431,0.602546,1.598006,0.012707,0.518283,1.475241
322,0.005243,0.066723,1.396145,0.011127,-0.087708,1.628678,0.052873,-0.351849,1.883229,0.330417,-0.393530,2.218859,0.338176,-0.111552,2.111988,0.166090,0.090379,1.179320,0.041436,0.130244,1.165797,0.084499,0.119841,0.884909,0.056095,0.125283,0.572134,0.024768,0.232135,0.984387,0.091912,0.584835,1.585587,0.016228,0.507752,1.480392
323,0.011263,0.077084,1.369836,0.009713,-0.084820,1.627633,0.050703,-0.349118,1.882779,0.332942,-0.393064,2.225608,0.338468,-0.108859,2.103367,0.163872,0.091523,1.185986,0.041885,0.128719,1.166231,0.085994,0.119144,0.883832,0.055420,0.122476,0.566456,0.026194,0.229362,0.975375,0.089198,0.568905,1.557011,0.012429,0.508467,1.481188
324,0.016782,0.078029,1.362386,0.016861,-0.077503,1.613616,0.053690,-0.346597,1.882630,0.327827,-0.392251,2.225501,0.335952,-0.108333,2.101642,0.166660,0.090239,1.191275,0.041366,0.131086,1.159438,0.084461,0.119715,0.887576,0.055010,0.114062,0.535557,0.016660,0.233939,0.991634,0.086304,0.540543,1.528573,-0.001991,0.514545,1.538198
325,0.013589,0.076634,1.368284,0.015389,-0.072099,1.604564,0.051770,-0.342743,1.874825,0.330172,-0.394631,2.228020,0.334950,-0.103217,2.079609,0.164372,0.091038,1.177392,0.041701,0.129147,1.166767,0.085598,0.119671,0.888581,0.055461,0.120907,0.562467,0.018067,0.234951,0.998166,0.081469,0.561832,1.579242,-0.000745,0.511071,1.520815
326,0.011899,0.067217,1.389126,0.018597,-0.076914,1.610650,0.055740,-0.345705,1.878699,0.325610,-0.384991,2.214152,0.334837,-0.105137,2.080092,0.161479,0.091732,1.174776,0.043370,0.133097,1.150683,0.085722,0.119829,0.880002,0.053717,0.121185,0.564070,0.023969,0.237794,0.975357,0.076860,0.549632,1.614778,0.006522,0.473362,1.527025
327,0.012349,0.069108,1.385210,0.016469,-0.074019,1.608307,0.051597,-0.344540,1.882181,0.329271,-0.389092,2.227033,0.339633,-0.107719,2.090346,0.164474,0.091517,1.186603,0.044341,0.130303,1.154649,0.086717,0.118337,0.868684,0.056493,0.125023,0.586411,0.029265,0.236969,0.972285,0.080825,0.532917,1.512556,0.002560,0.515956,1.524135
328,0.015916,0.075408,1.366972,0.022039,-0.062998,1.585819,0.057592,-0.337849,1.881817,0.333449,-0.384024,2.237768,0.342578,-0.104932,2.105136,0.167239,0.090483,1.190349,0.047154,0.132814,1.142013,0.085855,0.118879,0.860665,0.058468,0.119420,0.569047,0.032738,0.236852,0.966303,0.091460,0.536654,1.602105,0.022408,0.475612,1.527122
329,0.015789,0.070489,1.376411,0.013356,-0.080101,1.614015,0.053021,-0.336761,1.883600,0.331902,-0.378492,2.231328,0.335813,-0.107670,2.088969,0.167333,0.089098,1.183435,0.047937,0.129518,1.151034,0.088516,0.116274,0.863245,0.064992,0.156190,0.733776,0.033687,0.235286,0.972273,0.082176,0.513677,1.638201,0.023604,0.436672,1.524110
330,0.020705,0.067001,1.380065,0.020257,-0.082674,1.620496,0.055514,-0.333288,1.883010,0.333504,-0.377684,2.248257,0.338291,-0.100488,2.083782,0.169244,0.088632,1.201729,0.047784,0.131147,1.142893,0.085626,0.116321,0.837947,0.061990,0.162357,0.746472,0.032360,0.237529,0.990725,0.076603,0.542862,1.710984,0.021466,0.429120,1.556920
331,0.008387,0.055923,1.411429,0.022806,-0.082996,1.622223,0.057009,-0.323984,1.882701,0.334972,-0.367550,2.256155,0.337832,-0.082409,2.049395,0.166676,0.090075,1.173755,0.047372,0.136090,1.128182,0.081386,0.118851,0.818408,0.064468,0.165242,0.750440,0.032134,0.242195,0.994302,0.081574,0.540595,1.721925,0.019677,0.433216,1.525319
332,0.008921,0.052803,1.417799,0.025962,-0.072944,1.606496,0.054898,-0.310192,1.874123,0.334757,-0.352456,2.254991,0.322871,-0.070702,1.993784,0.164409,0.092782,1.160147,0.045287,0.138349,1.129211,0.079329,0.120270,0.806224,0.065008,0.161902,0.727305,0.025188,0.251604,1.003493,0.079005,0.567512,1.605664,-0.006768,0.480378,1.514403
333,0.000486,0.025000,1.482120,0.022063,-0.093862,1.643598,0.055176,-0.291344,1.860908,0.325701,-0.326515,2.240016,0.319004,-0.062396,1.959834,0.170134,0.089932,1.182378,0.046258,0.142798,1.115099,0.078493,0.121352,0.787650,0.068083,0.165175,0.719727,0.023275,0.253278,1.010718,0.075394,0.569031,1.675279,-0.006958,0.492124,1.537091
334,0.013135,0.044439,1.433195,0.028665,-0.075766,1.608661,0.054133,-0.274613,1.847738,0.315941,-0.305407,2.212711,0.314241,-0.055191,1.926364,0.178474,0.086709,1.218359,0.049133,0.143269,1.104636,0.078621,0.121188,0.758021,0.064977,0.175150,0.786341,0.030486,0.248540,0.996284,0.073668,0.507992,1.658684,0.012868,0.446284,1.537781
335,0.008221,0.044073,1.438779,0.021843,-0.071136,1.606238,0.049427,-0.257625,1.834821,0.316430,-0.298354,2.225192,0.319533,-0.058244,1.947304,0.177456,0.086814,1.225068,0.049396,0.142329,1.106686,0.076676,0.120998,0.743791,0.065328,0.174865,0.780585,0.030544,0.245851,0.987767,0.064634,0.542307,1.736650,0.002069,0.454782,1.595677
336,0.007287,0.050196,1.426477,0.022884,-0.058098,1.581305,0.044612,-0.241165,1.814935,0.305014,-0.264831,2.177721,0.311593,-0.044234,1.886069,0.168993,0.089689,1.176570,0.046929,0.144240,1.105754,0.076575,0.122005,0.754643,0.061094,0.173546,0.765413,0.029912,0.242046,0.973266,0.065959,0.496955,1.611487,0.022866,0.417438,1.504562
337,0.010973,0.047424,1.430009,0.020382,-0.054854,1.577511,0.042396,-0.238831,1.813117,0.294227,-0.241603,2.143964,0.303244,-0.047188,1.896649,0.168475,0.089529,1.173972,0.050573,0.142598,1.110977,0.078427,0.121424,0.760384,0.060635,0.153464,0.689340,0.030675,0.237073,0.977162,0.063495,0.325664,1.136108,0.012688,0.390933,1.390352
338,0.008257,0.036450,1.449066,0.024516,-0.067036,1.588915,0.044973,-0.230946,1.808253,0.293044,-0.228009,2.126447,0.296560,-0.028427,1.818482,0.168850,0.090139,1.168510,0.054805,0.141678,1.103391,0.081817,0.120692,0.754295,0.061848,0.154461,0.700687,0.011994,0.273992,1.206561,0.073334,0.334065,1.249022,0.041902,0.328347,1.393043
339,0.014607,0.034578,1.450291,0.029453,-0.069212,1.594711,0.048035,-0.227360,1.814723,0.309356,-0.237897,2.207489,0.292681,-0.019731,1.786114,0.164677,0.089921,1.127755,0.055613,0.137724,1.118587,0.081109,0.118618,0.749284,0.060270,0.180561,0.809637,0.015482,0.217290,0.973809,0.066099,0.244777,0.955502,0.051761,0.274291,1.276382
340,0.016953,0.037071,1.443856,0.026104,-0.076929,1.603770,0.049109,-0.222535,1.808990,0.298338,-0.204912,2.138691,0.305763,-0.033511,1.859364,0.177718,0.087207,1.190617,0.055126,0.136075,1.119180,0.079546,0.119334,0.755539,0.055304,0.179643,0.834224,0.005480,0.258317,1.246122,0.078466,0.322637,1.317241,0.040803,0.317764,1.410676
341,0.019202,0.040208,1.436322,0.031283,-0.086246,1.615974,0.050832,-0.213959,1.797802,0.294259,-0.190495,2.116689,0.319518,-0.041457,1.887036,0.178048,0.084080,1.195361,0.054757,0.140442,1.111574,0.078256,0.120232,0.748406,0.055355,0.166551,0.756737,0.016017,0.221551,0.989902,0.049682,0.084685,0.410539,0.047492,0.212687,0.987301
342,0.021490,0.044197,1.424508,0.035525,-0.084915,1.612508,0.055017,-0.216373,1.803593,0.294955,-0.195209,2.120648,0.325792,-0.044169,1.912345,0.180853,0.083799,1.199683,0.055574,0.138579,1.113888,0.079423,0.119116,0.745669,0.059995,0.133310,0.612435,0.009976,0.217773,1.010094,0.059821,0.116499,0.568287,0.043523,0.224854,0.967777
343,0.024062,0.044951,1.420578,0.037429,-0.069544,1.584336,0.055668,-0.214649,1.803764,0.297191,-0.198672,2.129553,0.325237,-0.039788,1.896308,0.180791,0.082900,1.208136,0.056931,0.139527,1.105592,0.077029,0.119335,0.743111,0.058583,0.141424,0.650251,0.008623,0.223216,1.046403,0.062763,0.122801,0.583588,0.044594,0.241885,1.085052
344,0.024110,0.039133,1.431512,0.040561,-0.077858,1.594073,0.056079,-0.200751,1.783360,0.298122,-0.200523,2.120106,0.321451,-0.040492,1.884900,0.186080,0.082679,1.238644,0.058902,0.139375,1.103216,0.080156,0.121015,0.758372,0.059326,0.148267,0.700990,0.009386,0.223081,1.070090,0.077338,0.326645,1.304344,0.006987,0.345042,1.459749
345,0.026319,0.036285,1.436154,0.039293,-0.082609,1.607519,0.055346,-0.205723,1.790539,0.305478,-0.215251,2.150181,0.318067,-0.040619,1.869510,0.180445,0.083503,1.228095,0.058277,0.138228,1.105953,0.083004,0.120183,0.769714,0.060828,0.149953,0.720962,0.010481,0.221976,1.089254,0.072387,0.277449,0.977260,0.034737,0.330649,1.324668
346,0.029105,0.033231,1.438855,0.043851,-0.081961,1.604323,0.056517,-0.205431,1.793659,0.302911,-0.214956,2.139838,0.316637,-0.041702,1.870240,0.191510,0.079338,1.270483,0.059981,0.136809,1.101290,0.083798,0.119496,0.769518,0.049658,0.112174,0.540413,0.016010,0.215876,1.031748,0.050895,0.106159,0.435281,0.036883,0.228049,0.936645
347,0.031577,0.036061,1.430621,0.045072,-0.082839,1.605162,0.056423,-0.209994,1.798024,0.305575,-0.220415,2.152826,0.318178,-0.048955,1.889995,0.195455,0.076217,1.296272,0.058386,0.139647,1.096905,0.082676,0.119025,0.760899,0.052645,0.104316,0.508051,0.013695,0.221484,1.066655,0.060899,0.125459,0.590595,0.050093,0.232849,1.010250
348,0.029894,0.035978,1.432568,0.041159,-0.080263,1.602332,0.057434,-0.209100,1.796239,0.311213,-0.222693,2.171123,0.305606,-0.035843,1.840269,0.191635,0.076128,1.278681,0.057930,0.139230,1.097770,0.082670,0.119058,0.764946,0.052846,0.101203,0.495820,0.013601,0.222718,1.067123,0.057794,0.096293,0.460620,0.051297,0.230416,0.933419
349,0.031174,0.032881,1.437396,0.045478,-0.085711,1.608953,0.058867,-0.216742,1.805622,0.311682,-0.223607,2.172308,0.302379,-0.032528,1.819678,0.182495,0.078673,1.224006,0.057809,0.138585,1.103118,0.083566,0.119239,0.773915,0.053591,0.105929,0.514555,0.015362,0.221850,1.059006,0.062382,0.120059,0.542226,0.049904,0.229971,0.958081
350,0.028834,0.034168,1.438090,0.044012,-0.067640,1.581345,0.056381,-0.207622,1.795815,0.309928,-0.217559,2.148443,0.297400,-0.022079,1.787324,0.177105,0.084243,1.195067,0.059437,0.139642,1.098397,0.084588,0.120528,0.764128,0.052823,0.108297,0.518997,0.012702,0.221506,1.071353,0.059599,0.133616,0.587364,0.035395,0.247906,1.072583
351,0.029989,0.035561,1.435534,0.044025,-0.087560,1.610296,0.058335,-0.210032,1.798343,0.315428,-0.224188,2.159112,0.309784,-0.033955,1.839332,0.175565,0.084680,1.190845,0.058897,0.139461,1.097994,0.084459,0.120437,0.763824,0.052879,0.107190,0.520504,0.015329,0.219616,1.040812,0.057881,0.112716,0.494691,0.048279,0.247812,1.004952
352,0.030175,0.038760,1.427065,0.038600,-0.087953,1.614330,0.056056,-0.203988,1.792940,0.309609,-0.218910,2.140042,0.308149,-0.032897,1.834115,0.176768,0.085553,1.196242,0.059302,0.139896,1.097735,0.084533,0.119554,0.755486,0.055165,0.117786,0.556891,0.013794,0.224462,1.066734,0.067950,0.199479,0.828806,0.039156,0.288367,1.203256
353,0.029779,0.038590,1.430020,0.045062,-0.066224,1.577897,0.057233,-0.205613,1.791873,0.315503,-0.223082,2.170367,0.304038,-0.032413,1.823413,0.179740,0.083713,1.211304,0.058963,0.140104,1.100968,0.084381,0.120723,0.760887,0.053023,0.110218,0.529304,0.014339,0.221616,1.052660,0.061230,0.122672,0.542745,0.044767,0.233489,0.970312
354,0.029607,0.036691,1.432694,0.037717,-0.086145,1.613584,0.056030,-0.208835,1.796372,0.314216,-0.222358,2.166429,0.295583,-0.024077,1.783937,0.182556,0.081299,1.230370,0.058673,0.139999,1.099295,0.083417,0.120386,0.758336,0.052498,0.108629,0.526943,0.012563,0.223375,1.061820,0.066764,0.187414,0.789977,0.032577,0.293118,1.237397
355,0.029559,0.041746,1.422830,0.042197,-0.059795,1.571123,0.054709,-0.200124,1.785449,0.311263,-0.216594,2.143873,0.295455,-0.019049,1.769102,0.181573,0.082669,1.226700,0.059602,0.141459,1.085046,0.083137,0.118684,0.740368,0.054486,0.112770,0.539392,0.014098,0.220236,1.048269,0.064276,0.129436,0.573891,0.047511,0.268289,1.089131
356,0.026645,0.043340,1.420643,0.039686,-0.057821,1.568198,0.055776,-0.206283,1.794598,0.311755,-0.220579,2.153358,0.296562,-0.028152,1.796832,0.181669,0.081145,1.212640,0.057976,0.139611,1.096040,0.081621,0.118994,0.750963,0.054942,0.117105,0.561758,0.013772,0.224775,1.074028,0.073495,0.271936,1.166038,0.034458,0.279207,1.318650
357,0.026399,0.040901,1.427195,0.040418,-0.075280,1.596454,0.055794,-0.207287,1.795353,0.315709,-0.223420,2.162814,0.300399,-0.030611,1.814666,0.184443,0.081279,1.232747,0.060528,0.139172,1.092350,0.083734,0.117071,0.743879,0.053285,0.109283,0.529097,0.012771,0.223211,1.078275,0.059696,0.097397,0.470712,0.052125,0.207595,0.886883
358,0.027847,0.046805,1.412856,0.040940,-0.080251,1.604034,0.056969,-0.207075,1.794108,0.312778,-0.224597,2.159809,0.306801,-0.035615,1.831068,0.183508,0.081010,1.225177,0.058861,0.139503,1.093678,0.083273,0.119226,0.773614,0.053262,0.110800,0.529745,0.014311,0.222132,1.051254,0.059942,0.101338,0.508727,0.062305,0.210170,1.056379
359,0.026337,0.033205,1.441436,0.044432,-0.087641,1.613319,0.058673,-0.211962,1.800304,0.316057,-0.220429,2.163111,0.307911,-0.034547,1.837528,0.181920,0.083060,1.221837,0.059053,0.141045,1.094573,0.084568,0.118724,0.760729,0.053273,0.114849,0.544357,0.015031,0.219334,1.047637,0.051797,0.087512,0.404755,0.050562,0.212265,0.933518
360,0.028213,0.038942,1.427878,0.042809,-0.078246,1.599726,0.057612,-0.210117,1.799002,0.313678,-0.217514,2.153277,0.308878,-0.035191,1.835516,0.186290,0.080614,1.239829,0.057818,0.139246,1.098506,0.082347,0.119750,0.758456,0.053408,0.120709,0.574912,0.011260,0.225924,1.080428,0.065281,0.172598,0.731910,0.031125,0.263928,1.142564
361,0.028109,0.035240,1.435449,0.042064,-0.080707,1.604439,0.058175,-0.210522,1.799683,0.318408,-0.222222,2.172899,0.305830,-0.035759,1.832776,0.181838,0.080088,1.217441,0.058279,0.140627,1.096054,0.082493,0.118840,0.750792,0.054015,0.117409,0.555649,0.014425,0.224887,1.064134,0.062223,0.140051,0.599499,0.043139,0.251853,1.030670
362,0.027834,0.035185,1.436962,0.048919,-0.081564,1.601891,0.060953,-0.213203,1.803399,0.316986,-0.221792,2.162743,0.310381,-0.031457,1.826644,0.180103,0.081907,1.202842,0.059244,0.140286,1.092221,0.081343,0.121368,0.753967,0.052733,0.116642,0.551028,0.011494,0.222795,1.077281,0.066618,0.251543,1.016625,0.014979,0.307975,1.355424
363,0.027234,0.042431,1.423353,0.047619,-0.075265,1.594431,0.059528,-0.209937,1.799104,0.316247,-0.221493,2.164742,0.308742,-0.036582,1.828600,0.180199,0.081426,1.206610,0.058986,0.140268,1.096185,0.081551,0.121065,0.756330,0.053121,0.113681,0.542459,0.012333,0.224377,1.080508,0.059624,0.130498,0.551665,0.032063,0.264960,1.123504
364,0.028256,0.041893,1.424148,0.049945,-0.077830,1.596568,0.059743,-0.212790,1.803240,0.316413,-0.220508,2.170500,0.311665,-0.036496,1.847632,0.176859,0.082507,1.186657,0.058471,0.140100,1.097105,0.079265,0.120329,0.749181,0.063476,0.158301,0.754361,0.017416,0.224772,1.061400,0.062815,0.164465,0.712613,0.035129,0.276692,1.164076
365,0.028235,0.042993,1.420733,0.051798,-0.074430,1.589747,0.059318,-0.209645,1.797504,0.314649,-0.219512,2.163707,0.308363,-0.031478,1.821848,0.182285,0.082248,1.209520,0.059746,0.139969,1.096369,0.082124,0.121163,0.759729,0.050889,0.122849,0.568963,0.016423,0.221893,1.050845,0.062857,0.151645,0.684325,0.034932,0.267403,1.208842
366,0.029566,0.038816,1.428711,0.049298,-0.078441,1.596996,0.060817,-0.211818,1.804493,0.313784,-0.217767,2.152992,0.313313,-0.040784,1.856921,0.191860,0.078305,1.274059,0.059278,0.138570,1.100063,0.080106,0.119588,0.750278,0.053204,0.112714,0.542567,0.014052,0.223132,1.071208,0.056384,0.144667,0.643863,0.025103,0.267044,1.116031
367,0.027491,0.043112,1.420957,0.050274,-0.068942,1.581489,0.059549,-0.209109,1.796743,0.317394,-0.225027,2.170300,0.318229,-0.045411,1.862796,0.190881,0.077562,1.262494,0.058886,0.139255,1.096072,0.081369,0.120090,0.749722,0.051520,0.113272,0.540223,0.013967,0.223795,1.071925,0.061597,0.183285,0.809142,0.024858,0.266751,1.160105
368,0.025833,0.043117,1.423311,0.044562,-0.079697,1.598707,0.059747,-0.212779,1.802516,0.316836,-0.228318,2.177333,0.329605,-0.049676,1.910264,0.186884,0.078824,1.260898,0.058364,0.139254,1.097020,0.079241,0.118588,0.746799,0.053481,0.113740,0.548481,0.010955,0.225705,1.092564,0.062338,0.172208,0.711958,0.032254,0.264507,1.081489
369,0.027352,0.042264,1.423077,0.046620,-0.077951,1.597006,0.060672,-0.212408,1.800321,0.311671,-0.223697,2.157091,0.327893,-0.051824,1.910563,0.188570,0.080166,1.244980,0.059080,0.140866,1.093266,0.081453,0.119300,0.751938,0.053921,0.114615,0.553253,0.013038,0.226077,1.076464,0.059938,0.106715,0.501932,0.050341,0.218740,0.916095
370,0.026992,0.032038,1.444747,0.042803,-0.087420,1.610649,0.058616,-0.216155,1.806669,0.315798,-0.227202,2.171952,0.323294,-0.051062,1.895875,0.186575,0.078737,1.241299,0.058603,0.138884,1.099603,0.081440,0.118899,0.756559,0.054119,0.114430,0.554435,0.011788,0.224164,1.084380,0.060064,0.128134,0.579720,0.042740,0.241012,1.032580
371,0.027033,0.039664,1.428540,0.041846,-0.075623,1.591135,0.059126,-0.213961,1.800269,0.313091,-0.227152,2.159084,0.324412,-0.051802,1.898845,0.188052,0.081142,1.245583,0.058613,0.139389,1.100093,0.082207,0.119854,0.759073,0.054783,0.115628,0.558434,0.011001,0.224041,1.079793,0.056148,0.093551,0.421600,0.048737,0.234878,0.927863
372,0.026151,0.042394,1.423562,0.040310,-0.057473,1.566059,0.056599,-0.214786,1.802905,0.313518,-0.232532,2.164471,0.324772,-0.055124,1.918265,0.194504,0.078858,1.281520,0.057959,0.138825,1.097729,0.079696,0.119195,0.751253,0.054398,0.112522,0.543255,0.011957,0.223062,1.084964,0.060386,0.144454,0.636517,0.033239,0.267318,1.121153
373,0.026135,0.037208,1.434308,0.045244,-0.068295,1.575811,0.059275,-0.218887,1.807171,0.310305,-0.236014,2.174484,0.329637,-0.052958,1.914385,0.185567,0.081937,1.239891,0.060564,0.135813,1.103277,0.081897,0.117593,0.750113,0.053103,0.111948,0.539972,0.013514,0.222389,1.072702,0.054967,0.102189,0.447117,0.045536,0.236934,0.936776
374,0.022833,0.040831,1.429924,0.038094,-0.062445,1.575027,0.056985,-0.220946,1.811451,0.310744,-0.235630,2.171073,0.337397,-0.064899,1.955844,0.186407,0.080099,1.232930,0.057331,0.138345,1.098346,0.078826,0.117749,0.746885,0.053998,0.116747,0.555158,0.010421,0.222818,1.063902,0.047583,0.096115,0.413645,0.040694,0.212621,0.892910
375,0.021376,0.043495,1.424939,0.037720,-0.056604,1.565550,0.054313,-0.217269,1.804740,0.310768,-0.244334,2.184270,0.341313,-0.064470,1.975088,0.188446,0.081444,1.248826,0.057001,0.139571,1.096905,0.079288,0.117872,0.747024,0.056407,0.121834,0.576133,0.010096,0.224092,1.077050,0.052999,0.133331,0.615237,0.038327,0.221603,1.024385
376,0.024295,0.050975,1.407769,0.040727,-0.053370,1.557896,0.054073,-0.216725,1.801899,0.306464,-0.244710,2.167997,0.336886,-0.061697,1.966785,0.189940,0.081395,1.262547,0.056094,0.139056,1.101762,0.078904,0.118311,0.752262,0.054034,0.116441,0.554600,0.015052,0.222392,1.058082,0.073371,0.278032,1.192745,0.038773,0.290729,1.312700
377,0.022514,0.041818,1.428280,0.037256,-0.058234,1.568691,0.053713,-0.217764,1.802747,0.311747,-0.247629,2.176891,0.342831,-0.061136,1.971947,0.191629,0.080116,1.274416,0.055351,0.139612,1.098574,0.078715,0.119897,0.757371,0.055000,0.112474,0.539829,0.013150,0.224833,1.073087,0.073124,0.264294,1.021705,0.028684,0.327648,1.282890
378,0.026252,0.051102,1.406067,0.037903,-0.037619,1.534892,0.052757,-0.214532,1.798739,0.309314,-0.247814,2.172037,0.343618,-0.061419,1.956852,0.193089,0.079269,1.275150,0.056999,0.139301,1.097218,0.080028,0.118302,0.755283,0.057190,0.123792,0.583192,0.015045,0.223806,1.059697,0.056444,0.108486,0.458673,0.044666,0.235273,0.967203
379,0.026038,0.052935,1.402492,0.038650,-0.028463,1.520082,0.051067,-0.213694,1.794123,0.306547,-0.245990,2.161877,0.353733,-0.070567,2.008948,0.194591,0.079084,1.285510,0.056457,0.139255,1.100399,0.079121,0.118489,0.753623,0.065076,0.158240,0.751046,0.013280,0.224081,1.070214,0.064191,0.232258,1.028645,0.036088,0.263124,1.297690
380,0.023315,0.050681,1.409271,0.037871,-0.033752,1.528724,0.052713,-0.217785,1.800742,0.307040,-0.253161,2.183553,0.345502,-0.065102,1.988631,0.189556,0.079882,1.262976,0.057022,0.138586,1.097919,0.079756,0.118018,0.748840,0.057741,0.124644,0.575207,0.016766,0.222504,1.052898,0.068830,0.287055,1.186127,0.028395,0.302572,1.384807
381,0.021149,0.040162,1.431839,0.042271,-0.061908,1.570612,0.055517,-0.222406,1.809358,0.305275,-0.255542,2.181280,0.342186,-0.065044,1.982320,0.189882,0.080056,1.268586,0.059652,0.137001,1.098096,0.080193,0.116592,0.742220,0.061193,0.161077,0.759513,0.012408,0.222893,1.060422,0.058838,0.106313,0.463197,0.043587,0.237880,1.053228
382,0.019092,0.038512,1.437608,0.039656,-0.066422,1.580651,0.053315,-0.222705,1.807466,0.305174,-0.253942,2.171414,0.339667,-0.064888,1.970917,0.187381,0.080807,1.252883,0.058787,0.137695,1.096247,0.079915,0.117062,0.747721,0.058716,0.165752,0.773875,0.013520,0.219905,1.050305,0.058001,0.133575,0.617634,0.039881,0.234963,1.099079
383,0.015806,0.040898,1.434965,0.044566,-0.045115,1.542710,0.057891,-0.225939,1.812014,0.305218,-0.258418,2.179147,0.337855,-0.063578,1.965096,0.186326,0.081941,1.249154,0.059779,0.139308,1.091539,0.079955,0.117859,0.750089,0.058535,0.154703,0.717885,0.016215,0.222245,1.068074,0.060108,0.115843,0.550466,0.051049,0.230315,1.123879
384,0.012260,0.041676,1.438535,0.033869,-0.053804,1.563926,0.053544,-0.230659,1.813220,0.307466,-0.259805,2.177559,0.343561,-0.063857,1.985450,0.182194,0.083990,1.232966,0.055688,0.141085,1.100489,0.079454,0.121159,0.766307,0.060490,0.155184,0.721140,0.014662,0.228247,1.076912,0.072757,0.179923,0.780549,0.043423,0.264564,1.254598
385,0.019501,0.054597,1.405592,0.031280,-0.037521,1.542769,0.049408,-0.224392,1.806101,0.311065,-0.262893,2.189979,0.329758,-0.056194,1.945550,0.183906,0.083396,1.237278,0.055261,0.139860,1.097952,0.080950,0.119092,0.759091,0.061209,0.164556,0.768127,0.005840,0.253880,1.232991,0.068984,0.220967,0.922247,0.038180,0.292983,1.298558
